score,comparative,popular,user_id,challenge_id,response,likes_num,replies_num,replies
0,0,0,3577,142,"Groceries, Clothing, Hardware, Office Supply, Antiques",0,0,
0,0,0,3577,136,"RM2  I think the buildings need large set backs from street to allow space for a street life and to encourage interaction between students and surrounding community.  I also think the buildings need to be scaled in response to adjacent uses and begin to integrate, not isolate the students.  Large high rises failed in public housing and they will fail as student housing and the neighborhoods will be left to deal with the blight they create in their shadows.",0,0,
2,0.041666667,0,3385,285,"Spruce Street Plaza\nI have not actually been in any of these parks, but i had to check one to submit my answer.  I don't happen to be in any of those particular areas.  I am always in favor of as much green space as possible, though.",0,0,
5,0.277777778,1,3385,195,"A redesigned 40th Street trolley portal with trees, seating, and a cafe\nSeems like this could be really nice.",1,0,
7,0.304347826,0,3385,197,"[[[39.95409139837661, -75.18460946655273]], [[39.956986286610565, -75.1704474029541]], [[39.955078305859274, -75.14984803771972]], [[39.947643252370554, -75.21001535034179]]]\nI'd encourage people to use it, but i have my own bike, so i'm good, thanks.",0,0,
4,0.142857143,0,3385,175,"I might visit chains near 30th Street, but i definitely will always continue to support local stores.  It all depends on what kind of stores there are.",0,0,
0,0,0,3385,179,"I do most of my shopping locally on foot, by bike, or on the trolley\nI also drive to grocery stores (Gray's Ferry Pathmark, Acme on Passyunk) when it fits in with my travel plans.",0,0,
2,0.064516129,0,3385,173,"[[[39.94343189014221, -75.2216883239746]]]\nI don't feel at all qualified to answer this question.  I've lived in USW for 13 years now but do not feel like i have enough information to answer.",0,0,
4,0.078431373,0,3385,174,"If it could be done in such a way as to fit in physically and visually/aesthetically with the neighborhood, it would be a great addition.  The major concern would probably be car traffic increasing in and around it, but it seems to me the major roadways could handle the increases.",0,0,
4,0.114285714,0,3385,177,"I'll be honest: if this question is actually about ""modernizing"" existing housing then it has misplaced its priorities.  If it's about what NEW housing should look like maybe the question could be worded better.",0,0,
0,0,0,3385,288,"Building parks and trails on the river that you could reach by 49th, 54th, or 58th streets\nI admit i'm not familiar with Myers Rec Center",0,0,
2,0.048780488,0,3385,283,"More physically separated bike lanes on city streets, A riverfront trail from Bartram's Garden to City Center\nBike lanes make biking safer and also help legitimize biking as transportation in the minds of drivers -- more bike lanes=safer streets and fewer cars",0,0,
1,0.022222222,0,3385,184,"Placing stops every 2-3 blocks in congested areas, Removing the right lane of parking on Chestnut Street from 40th to the river to create separate bus and bike lanes\nIf it could be enforced i think the Chestnut St bus lane would be a great idea.",0,0,
0,0,0,3385,182,"Yes\nIf i was going to take a train or Septa light rail, i would definitely use it.",0,0,
3,0.083333333,0,3385,142,"Hardware, Other (Explain in Comment)\nIt would be nice to have another hardware store so i wouldn't have to go all the way to 45th/Walnut.  Additionally, USW is in serious need of a premium-level liquor store.",0,0,
0,0,0,3385,136,"RM-3 and RMX-2, both for density.  RMX-2 also has the mixed-use designations that would keep lots from being dorms only, where that's appropriate.",0,0,
-7,-0.184210526,0,2453,184,Placing stops every 2-3 blocks in congested areas\nI think the frequent bus stops contribute to traffic in center city.  There's nothing wrong with having people walk more to bus stops on every other or every third block,0,0,
3,0.068181818,0,2453,182,"No\nWould 30th Street be an ideal option for a bike parking facility? I feel like many use public transport to 30th, then bike to their office/or employment.  I'd rather see increase number of bike racks in front of all large buildings/places of employment.",0,0,
5,0.064102564,0,2453,129,"Walking down Baltimore Ave between 43rd and 48th gives you such a variety of fun food options, from coffee shops to Vietnamese to Indian and don't forget Dock Street.  Though caution should be used in ALL areas of the city while dark, knowing your public transportation options and going with a group of people are safe bets.  Also along Baltimore, more fitness options are becoming available - I think there's a new Zumba/Yoga studio at 45th!",0,0,
1,0.011363636,2,2453,127,"I grew up in a completely different part of the country all together - so do not really have ties to any of the public schools...
However, I find it unfortunate that with Penn's resources, Penn Alexander seems to be the only public school benefiting when many others in West Philly desperately need help.  I know UCHS receives many student volunteers from Penn - but I'd like to see more of a financial partnership so Penn Alexander isn't the only decent (or even open) school in this area!",2,0,
-1,-0.026315789,0,2453,124,Not quite sure of the answer - but how does the fluctuating student bodies of the universities affect this number?  Are we counting those students who leave university after their final year and not new incoming students?,0,0,
0,0,0,2453,119,"Trolleys\nI feel that the trolley comes on a more regular schedule than most other routes, and it's the closest to where I live",0,0,
0,0,0,2453,121,"[[[39.951311532419716, -75.19924359893798]]]",0,0,
1,0.125,0,2453,117,"Yes, almost every day\nTrolley routes and occasionally buses",0,0,
8,0.075471698,0,2453,112,"[[[39.9485315534816, -75.21902757263183]]]\nI think a larger scale food store must go into west philadelphia - I feel that the options available to this neighborhood now are limited to smaller food shops, farmers markets, and access may be an issue for some residents.  Having a grocery store dedicated to providing fresh produce and healthy food options with the flexible time frame for residents to shop before and after working hours would greatly benefit the neighborhood.  
While space may be an issue along Baltimore Avenue, I feel like it is a large street with public transit that makes the location accessible to those traveling from other neighborhoods.",0,0,
0,0,0,2453,111,Relatively accurate,0,0,
0,0,0,2453,110,"University of Penn is most likely the main employer in all their various departments offices. Also the Univ of Penn Hospital, Children's Hospital are large employers",0,0,
0,0,0,2453,108,"[[[39.94869605242128, -75.16589837646484]]]\nWorking out and shopping",0,0,
0,0,0,2453,107,None\nNone are that close to where I live,0,0,
0,0,4,2453,106,Clark Park covered in snow!,4,0,
0,0,0,3386,167,"[[[39.917799, -75.23004890000004]]]\nJust never really had a reason to go there yet...",0,0,
5,0.178571429,1,3386,171,"If the city wants to help support foot traffic, maybe they should do things like make the sidewalks wide and flat, instead of narrow and potholed and broken?",1,0,
5,0.113636364,0,3386,169,"Not Sure\nSounds like a great idea for a lot of folks, but when I go to Bartram's Garden, I have to go through most of the neighborhood to get there - I wouldn't go to center city first, and then down, or the reverse.",0,0,
10,0.103092784,1,3386,162,"Celia sounds like the kind of person I really want to have as a neighbor! I would ask the city to prioritize zoning that encourages small business development, so that the big box stores aren't the only option.
As for her house-maintenance needs, some of the non-profits and community associations in the neighborhood should find formalized ways to step in and express their gratitude to the neighbors who have invested in this place long before they were here. Maybe the Tool Library could start a program where people could donate time to long-term neighbors who needed some help?",1,0,
3,0.1,0,3386,161,"I'm assuming it will be med's and ed's - the district wouldn't have chosen those to close and sell if they didn't think they could get good money for it.
",0,0,
6,0.06122449,1,3386,159,"Small locally-owned business that would make the area a pleasure to be in; a meeting place where neighborhood folks would run into each other on their way home, or meet for breakfast on their way to work. I'm thinking a bakery for sure, but I'm sure there are other options.
Some of the larger parcels that are currently underused could be great for a new park - we need something in addition to Clark Park and Malcolm X and Cobbs Creek, and something by the El with grass and trees would add so much value to that whole area.",1,0,
0,0,0,3386,156,"Kevin should move here, duh. Maybe our houses just aren't expensive enough for him? He could spend the money he saved on not buying a multi-million dollar mcmansion on the private school his kids would need when they didn't get into PAS. (sorry, I know I know, but it just had to be said).
He could also take regional rail, hard to imagine why he isn't?",0,0,
-3,-0.111111111,0,3386,152,"Yes\nAbsolutely - they should stop every three blocks, with buses stopping every two, and the El every 4 or 6, as it was originally built to be.",0,0,
9,0.08490566,1,3386,150,"While it would be nice, at times, to be able to drive to the highway more quickly (so many stoplights!), it makes far more sense to me to continue to invest more deeply in transit. I would like to see better use made of the regional rail lines that run through (and often separate) our neighborhood - if there was some way to turn them into transit express lines, new value would be added to many areas. Secondly, an investment in a transit line or throughway to run north/south would really help bring more of the neighborhood into the level of development some parts have enjoyed.",1,0,
3,0.065217391,0,3386,145,"There are already a vast number of houses that have been split into smaller apartments that would be perfect for fictional Sarah, unless she really wants to own? Partially, she might need to get over her stereotypes of who's a ""student"" and who's a ""young professional.""",0,0,
5,0.111111111,0,3386,142,"Electronics, Other (Explain in Comment)\nI feel our neighborhood has most of the basic needs, but would love to see some added diversity in the restaurant offerings and some additions in places that have lots of foot traffic, but not much cafe-type meet-up, relax, enjoy space...",0,0,
0,0,0,3386,136,RM3 or RM4 - seems most consistent with examples,0,0,
1,0.058823529,0,3648,285,None of these\nI mostly go down there in that area to shop or for a certain reason,0,0,
0,0,0,3648,195,"A redesigned 40th Street trolley portal with trees, seating, and a cafe\nI am down 40th street a lot and it gets tiring that i do not have somewhere to sit when i am waiting for septa or when there is precipitation, nowhere for me to stay dry",0,0,
0,0,0,3648,197,"[[[39.946327229521, -75.16280847167968]]]\nThis is where i reside and i travel a lot on foot and on my bike",0,0,
1,0.027777778,0,3648,175,"I really do not think they will have an impact on other stores, but actually bring more customers. I personally would visit these stores because it is very easy for me to get to 30th station",0,0,
2,0.055555556,0,3648,179,"Other (explain in your comment)\nI mostly like to walk,ride my bike, or catch the septa trains or buses. I rarely catch the trolly. I commonly shop at the gallery downtown, Franklin mills mall, or 69th st",0,0,
2,0.076923077,0,3648,173,"[[[39.912978168654135, -75.23934865868091]]]\nI used to live on lloyd st and that area is not in the conditions it used to be in and could use some improvement",0,0,
-2,-0.1,1,3648,174,This might put more polution into the air and cause problems for the citizens. Also it could cause more conjestion,1,0,
1,0.055555556,1,3648,177,This idea is not to fancy but would fit in nicely with the other homes in the neighborhood.,1,0,
1,0.043478261,0,3648,288,"Building parks and trails on the river that you could reach by 49th, 54th, or 58th streets\nThis is the closest area to me",0,0,
2,0.0625,0,3648,283,"More bike parking in the neighborhoods, Public bicycles available for sharing at a minimum fee\nThese are more environmentally friendly and public bycycles for a minimum fee could generate monet for the city.",0,0,
-2,-0.25,0,3648,184,Placing stops every 2-3 blocks in congested areas,0,0,
5,0.119047619,0,3648,182,Yes\nI think that it is a good idea to encourage bike riding but it may not make a difference because these days not a lot of people ride bikes and also 30th st is always a crowded area especially around rush hour.,0,0,
0,0,0,3588,285,Drexel Park\nnone,0,0,
0,0,3,3588,195,A new park along the Schuylkill River near Bartram's garden\npicnic spaces along the river,3,0,
3,0.142857143,0,3588,197,"[[[39.93000644298326, -75.17654138183593]]]\ni take my bike all over west philly, on in south philly at Italian market would be best for me",0,0,
0,0,1,3588,173,"[[[39.90591301028671, -75.43386178588867]]]\nthis neighborhood wasn't built for single family houses, but twins and rowhomes. That is what should continue.",0,1,A variety of housing styles needs to be built in a close proximity to each other in order to create a livable neighborhood! 
0,0,1,3588,179,"I do most of my shopping locally on foot, by bike, or on the trolley\ni do use a car to go to the supermarket and beer distributor.",1,0,
3,0.075,0,3588,175,"if  Marcel is considering moving his business to East Passyunk Avenue or 2nd Street in Northern Liberties then this new development probably won't draw the customers he desires, baltimore ave from 4800 to 5200 would be a better fit.",0,0,
0,0,5,3588,174,much better then the prison that was/is planned there...almost anything is better then the privately owned prison,5,0,
0,0,1,3588,177,no more modernist boxes! neo-victorian please,1,0,
1,0.03125,1,3588,288,"Building parks and trails on the river that you could reach by 49th, 54th, or 58th streets\nbike bridge over the Schuylkill, and a way to get there from 49th street! can't wait",1,0,
3,0.068181818,3,3588,283,"More physically separated bike lanes on city streets, A riverfront trail from Bartram's Garden to City Center\nwell, i would use my bike more, and have a better time with it, if the police/parking authority would actually enforce keeping cars out of the bike lanes",3,0,
0,0,0,3588,184,"Removing the right lane of parking on Chestnut Street from 40th to the river to create separate bus and bike lanes, Increasing financial incentives for employees in University City to take transit\n...",0,0,
3,0.15,0,3588,182,"Yes\nit is a good idea, i would not use it as i would take the 13 trolley to get there",0,0,
18,0.197802198,0,2675,285,"Penn Park, Shoemaker Green\nPenn Park is an amazing amenity for the area.  It is a great space to be in.  Shoemaker Green - we've been to a couple of events there and it seems to be a nice venue for outdoor events.  Spruce Street Plaza looks nice and I may have the occasion to use it on a visit to the hospital, but I'm not in that area much.  Drexel Park looks great, but I haven't had the opportunity to use it and don't anticipate using it.",0,0,
13,0.175675676,0,2675,195,"A redesigned 40th Street trolley portal with trees, seating, and a cafe\nThis is a tough one.  They all sound like really great additions to the neighborhood.  Much as I would love a park along the river near Bartram's garden, I think the 40th street portal re-design would be more useful to me and others directly in the neighborhood.  Breaking down the scale of that expanse would be great for the neighborhood.",0,0,
2,0.064516129,1,2675,197,"[[[39.96738055701113, -75.18340783691406]]]\nI think a bikeshare station by the Schuylkill River Trail (maybe near the art museum) would be a great spot.  Especially if tourists could pay to rent bikes there.",1,0,
4,0.085106383,1,2675,175,"As much as I don't love chains, I do think that their interest shows that the area is a viable area for business development.  Bringing more people to the area for shopping because of a known quantity (a chain) can also be a plus.  ",1,0,
6,0.05,0,2675,179,"I always drive\nI do most of my shopping via driving.  There are a few local shops I use.  The big thing for me is grocery shopping (I shop weekly at one of the two whole foods in cc and go to trader joe's every month or two).  There is nothing I would like to access on a regular basis by foot.  I would love to walk to get groceries.  I don't think I would ever use the trolley to get groceries - I buy too much at one time.  
I also drive every two months or so to a Target, etc for paper goods/cleaning supplies/etc.  I do not need that to be close.",0,0,
3,0.044776119,0,2675,173,"[[[39.92013311045293, -75.21482186889648]]]\nI am not as familiar with the area that pops up on this map.  It does seem like there are large stretches of space and big buildings, the airport, etc.  The density of single family homes may have the potential to enliven these spaces and break them down.  Particularly as you get closer to the grid (Bartram's garden) and closer to the river.",0,0,
8,0.111111111,0,2675,174,"I love the idea of new jobs.  I think it is important to consider access to the jobs (public transportation and bike routes).  My concerns for the area are about the middle architectural scale - these ventures all sound like big buildings with the potential for large wasteland in between.  Even with leaving waterfront access, or especially with waterfront access, there need to be residents to activate the space.",0,0,
2,0.058823529,0,2675,177,"I would like something that is more urban and connects with the street facade, but is activated on the ground level with retail or shops.  Shared open space could be within the block.",0,0,
6,0.193548387,0,2675,288,"Building parks and trails on the river that you could reach by 49th, 54th, or 58th streets\nConnecting West Philly south to the river would be a great asset for our community.",0,0,
2,0.032258065,0,2675,283,"More physically separated bike lanes on city streets, Public bicycles available for sharing at a minimum fee, A riverfront trail from Bartram's Garden to City Center\nSafer bicycle lanes is the most important thing for me, especially if I am traveling with my children.  Bike sharing is very intriguing, especially if you don't have to return the bike to its original location.",0,0,
-4,-0.055555556,0,2675,184,"Placing stops every 2-3 blocks in congested areas, Removing the right lane of parking on Chestnut Street from 40th to the river to create separate bus and bike lanes\nA separate bike lane on Chestnut would be helpful.  I think placing stops every other block would be great.  It would be less confusing if the bus always stopped on an even or an odd street (instead of every 3rd, for example).",0,0,
6,0.130434783,1,2675,182,Yes\nI think a bike facility is a great idea. I would not use it as I do not commute using 30th street station. I do think improvements to bike lanes to/from 30th Street will be necessary as it is not currently a great place to ride.,1,0,
4,0.235294118,1,2675,171,I think apartments above retail is a great solution and works in other areas of the city.,1,0,
4,0.090909091,1,2675,169,Yes\nI would use it for recreation.  I think getting to that trail would be tricky.  I would love it if there was an easy bike connection to that trail from Clark Park or Woodland Cemetery.  I would then use it frequently.,1,0,
0,0,0,2675,167,"[[[39.951591169017185, -75.23696618652343]]]\nI have never had a reason to go to the area around 57th and Cedar.  I assume it is mostly residential and I don't know anyone there. I don't know if it is unsafe.",0,0,
6,0.086956522,1,2675,161,I did not realize what a large amount of space that is!  Certainly the large medical centers could continue to expand up into that area.  It might be interesting to have some of the mid-sized mixed-use apartment buildings in that area with commercial and retail on the first floor.  Residents would be good for that large expanse and the retail could service those residents.  ,1,0,
-2,-0.037037037,0,2675,159,"The area near the 46th Street El has real potential to become a new commercial center for this area.  I think a lot of the businesses mentioned in challenge # 2, grocery store, hardware, drycleaning, clothing, etc.  would work here.  People can easily stop in on their way to/from work. ",0,0,
3,0.088235294,1,2675,162,"If Celia has lived in Kingsessing all her life, I don't think different housing options would work for her.  A combination of increased transportation options and new closer shopping centers would definitely help.",1,0,
7,0.08974359,0,2675,156,Kevin has an interesting and probably very common commuting problem.  I'm curious if he takes the train if he the takes the Lucy loop.  That bus seems like it could be utilized to be an effective way around the east side of University City.  I guess the other option is to take the R1 to University City Station.   Both options seem like they would be more relaxing then dealing with traffic.  ,0,0,
-1,-0.022222222,0,2675,152,"Yes\nI think eliminating every other block would make trolleys move through West Philadelphia faster.  I think eliminating more than that (like every third block, or something else) could get confusing and eliminate convenience.
I also think that stop elimination would be more effective on buses.",0,0,
3,0.096774194,0,2675,150,"I would prefer improvements in walking and biking.  To encourage and improve in that area, we need more shops, such as those mention in challenge #2, that are nearby. ",0,0,
2,0.030769231,2,2675,136,"I think it depends on the location.  If this is off-campus housing on a more major thoroughfare, then I would prefer CMX 2.5 or CMX 3 - something with commercial on the ground level and not too high.  I think that would fit in well in most areas.  There are areas where RM2 or RM3 or RM-4 might fit in as well.",2,0,
5,0.106382979,1,2675,145,Several young families live in the apartment buildings along Spruce Street.  But I do think there is an opportunity for some low rise modern apartment buildings with retail on the ground floor could fit in on some of the larger thoroughfares like Baltimore Avenue.  ,1,0,
3,0.2,2,2675,142,"Groceries, Other (Explain in Comment)\nA garden shop would be a great addition to this neighborhood!",2,0,
4,0.058823529,3,2675,127,"I did not attend any of these schools.  I do know that for me, walking my children to and from school every day is something I treasure.  I took an hour bus ride to get to my elementary school.  My kids get to walk 10 minutes -- a little bit of exercise before and after school, seeing their friends, what could be better than that?",2,1,Also would like to add that it would be great if every child in USW could have a 10 min walk to school.  
12,0.151898734,0,2675,129,"Interesting. I remember when I graduated from grad school, I really began to experience the city.  Even though I had spent a summer here, I still never appreciated it until after.  I like the stretch of shops along 44th - tampopo, the taco place, pop shop, local 44. The smoothie place on Walnut is nice too.  Of course, I've always loved the Indian and Thai places along 40th, but those have been around a long while...",0,0,
6,0.181818182,0,2675,124,"Wow, that surprises me.  It doesn't seem like there are tons of vacant houses and apartments.  My only guess is that they went to the suburbs or moved cities?  ",0,0,
0,0,0,2675,121,"[[[39.95040681794745, -75.19267755126953]]]\nTraffic can be a nightmare -- especially on Friday night.",0,0,
0,0,0,2675,119,"Trolleys\nThe trolley is close to my house and I rarely have to wait long.  My second choice is the bus, but it can often take a while to wind its way through the city.",0,0,
7,0.086419753,0,2675,117,"Yes, from time to time.\nI like traveling by trolley and by bus.  I don't feel safe alone in the evenings traveling on the trolleys or subways.  I have kids so I often use the car, carpooling, etc.  I wish the lights were better coordinated, especially going across the Spruce Street Bridge.  Going to center city in the car around 5, especially on Fridays, is a nightmare.  With commuters heading home, it is like a parking lot.",0,0,
0,0,0,2675,112,"[[[39.94060223554424, -75.22409158325195]]]",0,0,
0,0,0,2675,111,"I suppose.  Though I'm not sure why there is so much green in the southern part 52--58, whitby to woodland.  I'm not as familiar with that area, but I'm not sure where the food stores are.",0,0,
0,0,0,2675,110,"My guess would be universities and/or medical centers.  Since the medical centers are often tied to the universities, then I suppose they are one and the same.",0,0,
3,0.053571429,4,2675,106,"Standing by the old cider press at Bartram's garden, right by the Schuylkill River. I can't find a picture of it, but it is a beautiful spot by the river, a neat old rock that was once used to make cider.  Just a really special place where history, quiet, and beauty meet in the city.",4,0,
4,0.066666667,0,2675,108,"[[[39.94764325236989, -75.20967202758789]]]\nWell, it looks like I can only add one point.  But I would definitely put points at Clark Park, UC Swimming Pool, Garden Court Garden and Tennis Courts, UPenn Tennis courts and ice rink, Woodland Cemetary (for biking), Lea Elementary playground and Penn Alexander playground.  We enjoy using all these spaces at different times of the year.",0,0,
1,0.055555556,1,2675,107,None\nKingsessing is the only one I have heard of and it is pretty far from where we live.,0,1,"When I lived in Center City, we used the Taney and the Seger Park Rec centers frequently.  I'm not sure if it is because these are further afield or what that I don't use them.  I don't even venture down to the spray park, though we loved the one at Seger."
0,0,0,2615,129,"Local 44 bar/beer shop, the Rotunda (don't know if these are within 18 months)",0,0,
-1,-1,0,2615,127,No,0,0,
0,0,0,2615,124,don't know..,0,0,
0,0,0,2615,121,"[[[39.95106479329564, -75.19945817565917]]]",0,0,
0,0,0,2615,119,"Trolleys\nOnly took the trolley once, but it's the only public transportation I've used.",0,0,
6,0.033149171,0,2615,117,"Yes, from time to time.\nI drive to center city. The BIGGEST problem I have with Philadelphia public transportation is safety. If it is not dark out when I leave for center city, it most likely will be dark by the time I want to return to my home in West Philly. At that point, I do not feel safe walking to or traveling on public transportation by myself. 
I also don't completely understand the public transportation system, probably because I never use it due to safety. There seem to be so many options (subways, busses, trolleys) and I'm never sure what leaves when and where it goes. I also don't know of a clear place to access this information. I find the SEPTA website to be confusing. 
I moved to West Philly from NYC, where the subway system can get you anywhere at any time and, I believe, is easy to navigate. I often relied on hopstop.com to help me with the subway system in NYC. I'm not sure how this site works for Philadelphia, but something similar would be useful.",0,0,
0,0,0,2615,112,"[[[39.96586756528551, -75.23954110717773]]]\nI placed a pin but I really don't know enough about the neighborhoods to answer this question accurately",0,0,
0,0,0,2615,111,I don't know- the map streets are not labeled,0,0,
0,0,0,2615,110,Universities,0,0,
0,0,0,2615,108,"[[[40.00276185389731, -75.15199380493164]]]\nI go to school at Temple Medical Campus",0,0,
0,0,0,2615,107,None\nDon't have time/don't know what I would do there,0,0,
0,0,0,2615,106,Bartram's Garden,0,0,
0,0,0,3432,285,"Penn Park\nI use Penn Park the most, due to the trail that meanders through-it for running.",0,0,
6,0.082191781,0,3432,195,"A redesigned 40th Street trolley portal with trees, seating, and a cafe\nAll three sound great and I wish we could have them all! But is truly a tie for me between the trolley portal and the river trail. Both have the possibility of attracting more people to use public transit or ride their bike to and from center city. Plus they both would give people more options for eating, recreation, green space, etc.",0,0,
7,0.137254902,0,3432,197,"[[[39.94892602006013, -75.2111610703613]], [[39.95011039676912, -75.1912054352905]], [[39.965834343658265, -75.1786526971008]], [[39.9523803948088, -75.16455500651853]], [[39.94759357175165, -75.15146582652585]]]\nI think having bike shares at parks and major transportation hubs would be helpful. This would provide more options for areas that are not served well by subways, or the buses are too crowded. Better connections to and from Fairmount would help.",0,0,
0,0,0,3432,175,"I don't think that these would compete with the Baltimore avenue shops since most shops on Baltimore are more specialized and one-of-a-kind. I personally may not visit the chains near 30th street, but I will continue to use my neighborhood shops either way.",0,0,
0,0,0,3432,179,"Other (explain in your comment)\nI do a combination of walking and driving. There are some neighborhood shops that I walk to, and then for larger items I drive to the bigger chain stores (home depot, lowes, giant, etc.)",0,0,
1,0.010416667,0,3432,173,"[[[39.936719495780196, -75.20864205932617]]]\nI am not sure more single family housing is needed in West Philadelphia. I think there is an existing housing stock that shouldn't be ignored. Building new is not always necessary.  However, just east of the train tracks and north of Bartrams, there is a an area of vacant land that I think could support a mix of shops/restaurants and single family. However, I think just adding in single family housing here would not invigorate this area enough. Making that connection to the neighborhood and the river I think would draw more community interest.",0,0,
-3,-0.1,0,3432,174,"If the areas were cleaned up and provided park like waterfront access, I'm all for it. Right now, all of the chain link fencing and sad gray buildings is depressing.",0,0,
6,0.109090909,0,3432,177,"I think it should be a combination of modern with an historic twist - so it feels like it was always meant to be in this neighborhood. Combining retail opportunities on the first floor and green spaces, such as green roofs and sidewalks plantings would help with making a full integration into the surround environment.",0,0,
4,0.072727273,0,3432,288,"Building parks and trails on the river that you could reach by 49th, 54th, or 58th streets\nTrails and parks along the river would be a great addition to the current green space we have in West Philly. If the trails would start at South Street or the Woodlands, I think more people may utilize it.",0,0,
4,0.054054054,0,3432,283,"More physically separated bike lanes on city streets, More bike parking in the neighborhoods, Public bicycles available for sharing at a minimum fee, A riverfront trail from Bartram's Garden to City Center\nExtending the bike trail from the Woodlands to the river trails so we have a dedicated path for bike path along the river on both the east and west sides.
Better bike lane along Powelton Avenue would also help connect West Philly to Fairmount.",0,0,
-3,-0.157894737,0,3432,184,Placing stops every 2-3 blocks in congested areas\nHaving a stop at each corner has always seemed in-effecient to me.,0,0,
-2,-0.111111111,0,3432,182,Yes\nIt may also require some traffic coordination so bikers are hurt by taxi's that roar around the station,0,0,
7,0.083333333,0,3469,283,"More physically separated bike lanes on city streets\nMore likely isn't really a factor for me.  I already ride a bike in the city most days. I enjoy the bike lanes (no question!) but public eduction that bikes do belong and have a right to safely operate on all streets would make me feel more safe about biking anywhere in the city.  There are probably people who are only really comfortable using bike lanes, so more separated trails in general encourages more use.",0,0,
7,0.063063063,1,3469,184,"Other (explain in comment)\nA separate lane for bikes already exists on the left hand side.  A dedicated bus lane makes sense.  I would not increase the length between stops.  I think that would discourage bus use.  I do think if you take out the right side parking that additional public parking needs to be available and it needs to be easy to find and priced out of reach.  I never want to drive into UC, but I am sensitive the fact that, depending on the nature of your trip, sometimes people need to drive.  Any additional incentives that can get people on transit are welcome.",0,1,sorry - left hand bike lane is on Walnut - still - would like to see a didicated bus lane. ms
7,0.066037736,1,3469,182,"Yes\nCurrently I take a folding bike on the train (get on at Ambler) and ride to Upenn from 30th.  If truly secure bike parking was available at 30th street, I would definitely use the facility.  I love being able to ride my bike to get around in the city, but getting a bike on the train (even the folder) is horrible.  I only continue to do it because I am really stubborn.  The conductor on my morning train is super nice but most of them act like you have just walked onto their train with a bucket of pig slop (no kidding...)",1,0,
3,0.125,0,3697,285,Drexel Park\nI've volunteered pruning trees around Drexel Park.  It's great that the University has provided something that the community can use as well,0,0,
0,0,0,3697,195,"A redesigned 40th Street trolley portal with trees, seating, and a cafe\n40th stree portal is long overdue for a makeover.",0,0,
3,0.176470588,0,3697,197,"[[[39.95317027187727, -75.2081270751953]]]\nI'd like the bike share station to be at 40th and Woodlands at the trolley portal",0,0,
9,0.157894737,0,3697,175,"In it's present state, the 30th Street area I think best functions as a transportation hub.  Any business there would be better geared to the transient traffic from commuters.  I'd like to see ""neighborhood"" businesses stay in neighborhoods.  As for Marcel, he'd be better off seeking anyone else for advice other than from UCD",0,0,
2,0.066666667,0,3697,179,"I mostly drive to large chain stores, but sometimes I ride the trolley\nIf I had better stores in walking distance, I'd be able to eliminate a lot of my driving",0,0,
2,0.181818182,0,3697,173,"[[[39.94645883294523, -75.21671014404296]]]\nIt's important because it's the general area where I reside",0,0,
2,0.032258065,0,3697,174,"Any development should have a percentage set aside for amenities which would be beneficial to the surrounding community.  For example, there could be pocket parks, and also a food plaza that would welcome the community.  Also, there could be inclusion of a movie theater that could bring people into the area in the evening when the industrial activiites have closed",0,0,
4,0.105263158,0,3697,177,There should be a front garden. There should be thermally insulated windows facing in the appropriate direction to take advantage of sunny days. Each house should be designed in a somewhat different style to make the deveopment interesting,0,0,
4,0.142857143,0,3697,288,"Building parks and trails on the river that you could reach by 49th, 54th, or 58th streets\nTrails are the best way to see a lot of your city",0,0,
3,0.081081081,1,3697,283,"More physically separated bike lanes on city streets, Public bicycles available for sharing at a minimum fee, A riverfront trail from Bartram's Garden to City Center\nBikes are the best way to stay in shape while minimizing pollution",1,0,
-2,-0.055555556,0,3697,184,"Placing stops every 2-3 blocks in congested areas, Removing the right lane of parking on Chestnut Street from 40th to the river to create separate bus and bike lanes\nBuses removes so many cars from the road.",0,0,
2,0.153846154,0,3697,182,Yes\nI'd use it to shop in the market and enjoy the outdoor plaza,0,0,
2,0.166666667,0,3662,285,None of these\nI dont really get out into parks like i should,0,0,
3,0.214285714,0,3662,195,A new plaza at 48th and Baltimore\nit is a nice place in the city,0,0,
2,0.125,0,3662,197,"[[[39.95568072363527, -75.45156704759597]], [[39.94205409329077, -75.4511942205429]]]\nWhere is a better place to have a bike lane than a park",0,0,
3,0.3,0,3662,175,yes if the stores are well organized and people friendly,0,0,
0,0,0,3662,179,I always drive\nyou can move more if you can't find what you are looking for,0,0,
3,0.214285714,0,3662,173,"[[[39.88128418923848, -75.22992807006835]], [[39.9714630007532, -75.22876935577392]], [[39.97180884612617, -75.2293956515789]]]\nthis neighbor hood is quiet and great for kids",0,0,
6,0.176470588,0,3662,174,"i think it could be could be good for the community because it puts a little ""ooofff"" into the community and could get some unemployed people some jobs to help in supporting their families.",0,0,
4,0.363636364,0,3662,177,I would want it to be nice and appropriate for kids,0,0,
2,0.090909091,0,3662,288,Something else we haven't thought of yet!\nbecause if they come up with something new that people like then it would last longer.,0,0,
3,0.1,0,3662,283,Public bicycles available for sharing at a minimum fee\nbecause not everybody can afford a bike so if they can share it with people it would be better for the community.,0,0,
0,0,0,3662,184,Removing the right lane of parking on Chestnut Street from 40th to the river to create separate bus and bike lanes\nbecause people have places to be and if they rely on bus services then they need to be on time.,0,0,
0,0,0,3662,182,Yes\nyes because it is healthier for the people riding the bikes and for the enviorment.,0,0,
